age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
28.0,Technician,Single,Tertiary,No,558.0,Yes,No,Cellular,15,May,300.0,1,-1,0,New_customer,0
33.0,Technician,Married,Tertiary,No,4087.0,Yes,No,Cellular,29,May,58.0,1,-1,0,New_customer,0
34.0,Management,Married,Tertiary,No,179.0,Yes,No,Cellular,20,Nov,184.0,1,-1,0,New_customer,0
26.0,Student,Single,Secondary,No,198.0,No,No,Cellular,5,Feb,161.0,1,-1,0,New_customer,0
37.0,Blue-Collar,Married,Primary,No,152.0,Yes,No,Cellular,17,Apr,252.0,2,-1,0,New_customer,0
40.0,Blue-Collar,Married,Primary,No,2805.0,Yes,No,Cellular,14,May,173.0,6,353,23,Failure,0
28.0,Services,Single,Secondary,No,4087.0,Yes,No,Telephone,7,May,149.0,1,343,4,Failure,0
31.0,Technician,Married,Secondary,No,2420.0,Yes,No,Cellular,19,Nov,166.0,1,-1,0,New_customer,0
42.0,Management,Married,Secondary,No,580.0,No,No,Cellular,22,Aug,67.0,2,-1,0,New_customer,0
34.0,Technician,Divorced,Secondary,No,259.0,No,No,Cellular,11,Aug,316.0,2,-1,0,New_customer,0
34.0,Services,Married,Secondary,No,-451.0,Yes,Yes,Cellular,23,Jul,498.0,1,-1,0,New_customer,0
53.0,Management,Married,Tertiary,No,261.0,No,No,Cellular,19,Aug,100.0,2,-1,0,New_customer,0
55.0,Entrepreneur,Married,Tertiary,No,323.0,Yes,Yes,Cellular,13,May,200.0,1,-1,0,New_customer,0
51.0,Entrepreneur,Single,Tertiary,No,0.0,No,No,Cellular,30,Jan,643.0,1,-1,0,New_customer,0
58.0,Retired,Married,Secondary,No,235.0,No,No,Cellular,27,Aug,88.0,4,-1,0,New_customer,0
35.0,Blue-Collar,Married,Primary,No,526.0,Yes,No,Cellular,2,Feb,914.0,2,-1,0,New_customer,0
35.0,Blue-Collar,Married,Primary,No,4087.0,Yes,No,Cellular,28,May,173.0,3,-1,0,New_customer,0
31.0,Technician,Married,Tertiary,No,0.0,Yes,Yes,Cellular,13,May,164.0,2,-1,0,New_customer,0
32.0,Student,Married,Secondary,No,833.0,Yes,No,Telephone,2,Nov,227.0,5,164,3,Other,0
59.0,Retired,Married,Primary,Yes,-13.0,No,No,Cellular,11,Aug,77.0,1,-1,0,New_customer,0
50.0,Management,Divorced,Tertiary,No,405.0,No,No,Cellular,2,Apr,82.0,6,-1,0,New_customer,0
37.0,Blue-Collar,Married,Primary,No,3517.0,Yes,No,Cellular,23,May,445.0,1,-1,0,New_customer,0
30.0,Services,Married,Secondary,No,699.0,Yes,No,Cellular,29,May,544.0,1,-1,0,New_customer,0
41.0,Blue-Collar,Married,Primary,No,943.0,Yes,No,Cellular,29,May,242.0,3,-1,0,New_customer,0
43.0,Blue-Collar,Married,Primary,No,794.0,Yes,No,Cellular,13,May,38.0,3,-1,0,New_customer,0
34.0,Blue-Collar,Married,Primary,No,503.0,Yes,No,Cellular,26,May,120.0,2,-1,0,New_customer,0
42.0,Management,Married,Tertiary,No,-700.0,Yes,No,Cellular,14,May,110.0,1,-1,0,New_customer,0
33.0,Management,Married,Tertiary,No,644.0,No,No,Cellular,11,Aug,99.0,2,-1,0,New_customer,0
26.0,Services,Single,Secondary,No,335.0,No,No,Telephone,29,Jan,393.0,2,-1,0,New_customer,0
32.0,Technician,Single,Secondary,No,719.0,Yes,No,Cellular,28,May,79.0,6,-1,0,New_customer,0
41.0,Management,Married,Tertiary,No,-195.0,No,Yes,Cellular,20,Nov,112.0,1,-1,0,New_customer,0
49.0,Technician,Divorced,Secondary,No,972.0,No,No,Cellular,16,Nov,104.0,3,175,2,Failure,0
51.0,Blue-Collar,Married,Primary,No,4087.0,No,Yes,Cellular,16,Jun,75.0,6,-1,0,New_customer,0
43.0,Blue-Collar,Married,Primary,No,232.0,No,Yes,Cellular,15,May,45.0,1,-1,0,New_customer,0
45.0,Services,Married,Primary,No,2406.0,Yes,Yes,Cellular,20,Apr,108.0,2,-1,0,New_customer,0
42.0,Entrepreneur,Married,Secondary,No,324.0,Yes,No,Cellular,15,Jul,528.0,3,-1,0,New_customer,0
37.0,Blue-Collar,Married,Secondary,No,168.0,Yes,No,Cellular,17,Apr,266.0,2,-1,0,New_customer,0
59.0,Retired,Married,Secondary,No,374.0,No,No,Cellular,29,Aug,272.0,2,-1,0,New_customer,0
31.0,Services,Single,Secondary,No,658.0,No,No,Cellular,22,May,100.0,1,-1,0,New_customer,0
22.0,Admin,Single,Secondary,No,-1.0,Yes,No,Cellular,9,May,136.0,1,-1,0,New_customer,0
30.0,Self-Employed,Single,Secondary,No,280.0,No,No,Telephone,5,May,92.0,3,-1,0,New_customer,0
52.0,Admin,Divorced,Secondary,No,0.0,No,No,Cellular,26,Aug,168.0,4,-1,0,New_customer,0
50.0,Self-Employed,Married,Primary,No,0.0,No,No,Cellular,22,Aug,125.0,4,-1,0,New_customer,0
34.0,Admin,Married,Secondary,No,2064.0,Yes,No,Cellular,26,May,165.0,2,-1,0,New_customer,0
30.0,Blue-Collar,Married,Secondary,No,128.0,Yes,No,Cellular,14,May,273.0,1,-1,0,New_customer,0
56.0,Blue-Collar,Married,Primary,No,0.0,Yes,No,Cellular,17,Jul,82.0,1,-1,0,New_customer,0
31.0,Technician,Single,Secondary,No,863.0,Yes,No,Cellular,3,Feb,146.0,1,263,5,Success,0
51.0,Admin,Married,Secondary,No,50.0,No,No,Cellular,26,Aug,178.0,2,-1,0,New_customer,0
33.0,Services,Single,Secondary,No,187.0,Yes,No,Cellular,20,Apr,168.0,3,326,1,Failure,0
47.0,Blue-Collar,Married,Secondary,Yes,-614.0,Yes,No,Cellular,26,May,118.0,2,-1,0,New_customer,0
46.0,Technician,Married,Tertiary,No,841.0,Yes,No,Cellular,6,May,158.0,1,-1,0,New_customer,0
44.0,Services,Divorced,Secondary,No,206.0,Yes,No,Cellular,14,May,78.0,1,365,1,Failure,0
51.0,Blue-Collar,Married,Secondary,No,984.0,Yes,No,Telephone,7,Apr,353.0,4,-1,0,New_customer,0
39.0,Technician,Single,Secondary,No,201.0,No,Yes,Cellular,6,Jun,148.0,4,-1,0,New_customer,0
41.0,Technician,Married,Tertiary,No,585.0,Yes,No,Telephone,20,Apr,60.0,1,-1,0,New_customer,0
33.0,Management,Single,Tertiary,No,4087.0,No,No,Cellular,20,Aug,131.0,1,-1,0,New_customer,0
31.0,Admin,Married,Secondary,No,728.0,Yes,Yes,Cellular,15,May,152.0,1,352,4,Failure,0
60.0,Entrepreneur,Divorced,Secondary,No,80.0,Yes,No,Cellular,15,May,397.0,1,-1,0,New_customer,0
34.0,Technician,Married,Secondary,No,1246.0,No,No,Cellular,28,May,88.0,3,-1,0,New_customer,0
58.0,Services,Married,Secondary,No,818.0,No,No,Cellular,22,Aug,283.0,1,-1,0,New_customer,0
36.0,Admin,Single,Secondary,No,1815.0,No,No,Cellular,5,Jun,387.0,1,-1,0,New_customer,0
42.0,Technician,Married,Secondary,No,0.0,No,No,Cellular,30,Jul,351.0,2,-1,0,New_customer,0
44.0,Services,Divorced,Secondary,No,210.0,No,Yes,Cellular,12,May,111.0,2,-1,0,New_customer,0
31.0,Services,Married,Secondary,No,71.0,Yes,No,Cellular,17,Jul,740.0,2,-1,0,New_customer,0
51.0,Blue-Collar,Married,Primary,No,1869.0,No,No,Cellular,17,Jun,30.0,3,-1,0,New_customer,0
59.0,Admin,Married,Primary,No,1040.0,No,No,Telephone,31,Jul,733.0,1,-1,0,New_customer,0
33.0,Admin,Married,Secondary,No,920.0,No,No,Cellular,13,Aug,111.0,1,105,1,Success,0
47.0,Blue-Collar,Married,Secondary,No,668.0,Yes,No,Cellular,4,May,230.0,6,354,2,Success,0
43.0,Management,Divorced,Tertiary,No,36.0,No,No,Cellular,13,Feb,61.0,1,193,1,Failure,0
44.0,Housemaid,Married,Primary,Yes,-972.0,Yes,Yes,Cellular,16,May,114.0,2,-1,0,New_customer,0
29.0,Admin,Single,Secondary,No,382.0,Yes,No,Cellular,12,May,460.0,1,-1,0,New_customer,0
30.0,Admin,Married,Secondary,No,-170.0,Yes,Yes,Cellular,26,May,130.0,1,-1,0,New_customer,0
43.0,Management,Married,Tertiary,No,4087.0,Yes,No,Cellular,29,May,57.0,3,-1,0,New_customer,0
53.0,Technician,Single,Tertiary,No,1.0,No,No,Cellular,21,Aug,190.0,1,-1,0,New_customer,0
46.0,Blue-Collar,Married,Secondary,No,922.0,Yes,No,Telephone,18,Nov,296.0,2,-1,0,New_customer,0
41.0,Management,Married,Tertiary,No,3016.0,Yes,No,Cellular,14,Jul,80.0,3,-1,0,New_customer,0
44.0,Blue-Collar,Married,Primary,No,0.0,Yes,No,Cellular,30,Jul,83.0,2,-1,0,New_customer,0
38.0,Management,Married,Tertiary,No,1101.0,Yes,No,Telephone,9,Nov,43.0,1,-1,0,New_customer,0
43.0,Management,Divorced,Tertiary,No,3578.0,No,No,Cellular,29,Jan,376.0,2,-1,0,New_customer,0
41.0,Blue-Collar,Married,Primary,No,0.0,Yes,Yes,Cellular,6,May,238.0,1,-1,0,New_customer,0
44.0,Blue-Collar,Married,Secondary,No,0.0,Yes,No,Cellular,21,Jul,90.0,1,-1,0,New_customer,0
31.0,Blue-Collar,Married,Secondary,No,-190.0,Yes,Yes,Cellular,8,May,299.0,3,-1,0,New_customer,0
59.0,Self-Employed,Married,Tertiary,No,185.0,No,No,Cellular,4,Feb,283.0,1,-1,0,New_customer,0
30.0,Management,Single,Tertiary,No,156.0,Yes,No,Cellular,9,Jun,174.0,6,-1,0,New_customer,0
35.0,Blue-Collar,Married,Secondary,No,503.0,Yes,Yes,Cellular,9,May,57.0,2,-1,0,New_customer,0
57.0,Retired,Married,Secondary,No,485.0,No,No,Cellular,2,Feb,79.0,2,187,2,Failure,0
53.0,Technician,Divorced,Secondary,No,392.0,Yes,No,Cellular,28,Jan,70.0,1,245,1,Failure,0
35.0,Blue-Collar,Married,Secondary,No,625.0,No,No,Cellular,13,May,267.0,1,-1,0,New_customer,0
49.0,Services,Married,Primary,No,468.0,No,No,Cellular,5,Aug,608.0,2,-1,0,New_customer,0
41.0,Management,Married,Secondary,No,280.0,Yes,No,Cellular,2,Jun,88.0,1,95,2,Success,0
40.0,Services,Married,Secondary,No,181.0,Yes,No,Cellular,16,May,370.0,1,-1,0,New_customer,0
57.0,Admin,Married,Secondary,No,1401.0,No,No,Cellular,21,Aug,91.0,6,-1,0,New_customer,0
38.0,Management,Married,Tertiary,No,1349.0,Yes,No,Cellular,6,May,100.0,1,-1,0,New_customer,0
49.0,Services,Married,Primary,No,4087.0,Yes,No,Cellular,29,May,417.0,2,-1,0,New_customer,0
38.0,Management,Married,Tertiary,No,1187.0,Yes,Yes,Cellular,2,Feb,157.0,1,-1,0,New_customer,0
26.0,Admin,Married,Secondary,No,4087.0,No,Yes,Cellular,17,Jul,222.0,2,-1,0,New_customer,0
34.0,Admin,Married,Secondary,No,3185.0,Yes,No,Cellular,13,May,520.0,1,-1,0,New_customer,0
58.0,Management,Married,Tertiary,No,3228.0,No,No,Cellular,19,Aug,58.0,2,-1,0,New_customer,0
30.0,Services,Married,Secondary,No,80.0,Yes,No,Cellular,8,May,185.0,2,-1,0,New_customer,0
52.0,Blue-Collar,Divorced,Primary,No,2800.0,No,No,Cellular,19,Jun,149.0,1,-1,0,New_customer,0
30.0,Technician,Single,Tertiary,No,10.0,No,No,Cellular,26,Aug,276.0,6,-1,0,New_customer,0
52.0,Blue-Collar,Married,Secondary,No,331.0,No,No,Cellular,8,Aug,84.0,4,-1,0,New_customer,0
34.0,Entrepreneur,Married,Secondary,No,223.0,No,Yes,Cellular,11,Aug,103.0,6,-1,0,New_customer,0
33.0,Blue-Collar,Married,Primary,No,0.0,No,No,Cellular,8,May,174.0,1,-1,0,New_customer,0
34.0,Admin,Married,Tertiary,No,35.0,Yes,No,Cellular,15,Oct,76.0,1,69,2,Failure,0
23.0,Admin,Married,Secondary,No,299.0,Yes,No,Cellular,19,Jun,104.0,1,-1,0,New_customer,0
37.0,Blue-Collar,Married,Primary,No,240.0,Yes,No,Cellular,11,May,259.0,1,370,2,Other,0
59.0,Management,Married,Tertiary,No,3534.0,No,No,Cellular,21,Nov,216.0,4,-1,0,New_customer,0
42.0,Management,Married,Tertiary,No,223.0,No,No,Cellular,6,Aug,92.0,6,-1,0,New_customer,0
50.0,Admin,Divorced,Secondary,No,-194.0,Yes,No,Cellular,13,Apr,238.0,2,-1,0,New_customer,0
41.0,Technician,Divorced,Secondary,No,1545.0,No,Yes,Cellular,13,Aug,183.0,2,-1,0,New_customer,0
34.0,Technician,Single,Secondary,No,440.0,Yes,No,Cellular,6,May,445.0,2,345,2,Failure,0
57.0,Management,Married,Primary,No,2538.0,No,Yes,Telephone,17,Jul,485.0,2,-1,0,New_customer,0
52.0,Services,Married,Secondary,No,337.0,Yes,No,Cellular,19,May,85.0,3,-1,0,New_customer,0
61.0,Retired,Married,Secondary,No,-492.0,No,Yes,Cellular,4,Jul,333.0,1,-1,0,New_customer,0
31.0,Technician,Single,Tertiary,No,53.0,No,No,Cellular,28,Jan,97.0,2,-1,0,New_customer,0
27.0,Student,Single,Secondary,No,91.0,No,No,Telephone,4,Dec,157.0,6,95,37,Other,0
48.0,Blue-Collar,Single,Primary,No,316.0,No,No,Cellular,5,Jun,560.0,2,-1,0,New_customer,0
27.0,Management,Single,Tertiary,No,3196.0,No,No,Cellular,9,Feb,10.0,2,-1,0,New_customer,0
37.0,Blue-Collar,Married,Secondary,No,2697.0,Yes,No,Cellular,20,Apr,430.0,1,-1,0,New_customer,0
28.0,Student,Single,Tertiary,No,3.0,No,No,Cellular,11,Nov,135.0,2,148,1,Other,0
34.0,Services,Married,Secondary,No,244.0,No,No,Cellular,4,Feb,696.0,2,-1,0,New_customer,0
42.0,Services,Single,Secondary,No,410.0,No,No,Cellular,21,Nov,34.0,2,-1,0,New_customer,0
39.0,Admin,Married,Secondary,No,159.0,No,No,Cellular,19,Nov,177.0,1,-1,0,New_customer,0
30.0,Management,Married,Tertiary,No,4087.0,Yes,No,Cellular,21,Nov,206.0,2,119,3,Other,0
35.0,Blue-Collar,Married,Secondary,No,-701.0,Yes,Yes,Cellular,7,May,531.0,3,-1,0,New_customer,0
43.0,Housemaid,Single,Primary,No,24.0,No,No,Cellular,31,Jul,35.0,2,-1,0,New_customer,0
33.0,Management,Married,Tertiary,No,296.0,No,No,Cellular,16,Jul,90.0,2,-1,0,New_customer,0
24.0,Blue-Collar,Single,Secondary,No,1.0,Yes,No,Cellular,11,May,79.0,2,-1,0,New_customer,0
39.0,Technician,Married,Secondary,No,1965.0,Yes,No,Cellular,2,Jun,65.0,1,-1,0,New_customer,0
27.0,Technician,Single,Tertiary,No,501.0,No,Yes,Telephone,30,Jan,370.0,4,-1,0,New_customer,0
50.0,Blue-Collar,Married,Secondary,No,3558.0,No,No,Cellular,26,Aug,84.0,6,-1,0,New_customer,0
30.0,Blue-Collar,Married,Secondary,No,177.0,Yes,No,Cellular,9,Apr,62.0,2,332,3,Failure,0
52.0,Technician,Divorced,Secondary,No,204.0,No,No,Cellular,7,Aug,134.0,2,-1,0,New_customer,0
30.0,Admin,Married,Secondary,No,46.0,Yes,No,Cellular,6,May,114.0,2,-1,0,New_customer,0
35.0,Technician,Divorced,Secondary,No,2047.0,Yes,No,Cellular,1,Oct,66.0,1,-1,0,New_customer,0
36.0,Admin,Single,Secondary,No,810.0,Yes,No,Cellular,17,Jun,296.0,1,-1,0,New_customer,0
39.0,Management,Single,Tertiary,No,1914.0,No,No,Cellular,18,Aug,94.0,4,-1,0,New_customer,0
43.0,Admin,Single,Secondary,No,4087.0,No,No,Cellular,15,May,243.0,1,-1,0,New_customer,0
43.0,Admin,Single,Secondary,No,386.0,No,No,Cellular,12,Oct,242.0,1,92,4,Success,0
46.0,Admin,Married,Primary,No,469.0,Yes,No,Cellular,2,Feb,75.0,1,264,10,Other,0
33.0,Admin,Married,Tertiary,No,69.0,No,Yes,Cellular,4,May,77.0,2,-1,0,New_customer,0
56.0,Entrepreneur,Married,Tertiary,No,-124.0,Yes,No,Cellular,15,May,374.0,5,-1,0,New_customer,0
60.0,Retired,Married,Primary,No,600.0,No,No,Cellular,19,Aug,99.0,6,-1,0,New_customer,0
48.0,Management,Married,Tertiary,No,3842.0,No,No,Cellular,1,Oct,168.0,1,122,2,Success,0
31.0,Blue-Collar,Married,Secondary,No,-720.0,Yes,Yes,Cellular,15,May,112.0,2,-1,0,New_customer,0
36.0,Blue-Collar,Single,Secondary,No,1127.0,Yes,No,Cellular,10,Jul,455.0,1,-1,0,New_customer,0
24.0,Student,Single,Secondary,No,423.0,Yes,No,Cellular,5,May,226.0,3,-1,0,New_customer,0
27.0,Blue-Collar,Married,Secondary,No,-59.0,No,Yes,Cellular,8,Jul,154.0,3,-1,0,New_customer,0
36.0,Admin,Married,Secondary,No,0.0,Yes,Yes,Cellular,11,May,94.0,1,-1,0,New_customer,0
29.0,Technician,Married,Tertiary,No,1489.0,Yes,No,Cellular,28,May,430.0,1,-1,0,New_customer,0
42.0,Self-Employed,Married,Secondary,No,0.0,No,No,Cellular,14,Aug,277.0,4,-1,0,New_customer,0
44.0,Management,Married,Tertiary,No,1451.0,Yes,No,Cellular,5,Feb,80.0,6,80,15,Failure,0
42.0,Blue-Collar,Married,Secondary,No,452.0,Yes,No,Cellular,17,Nov,359.0,2,-1,0,New_customer,0
39.0,Entrepreneur,Married,Secondary,No,283.0,Yes,No,Cellular,26,May,126.0,2,-1,0,New_customer,0
45.0,Management,Single,Tertiary,No,16.0,No,No,Cellular,31,Jul,59.0,2,-1,0,New_customer,0
36.0,Blue-Collar,Married,Primary,No,973.0,Yes,Yes,Cellular,23,May,293.0,1,-1,0,New_customer,0
34.0,Blue-Collar,Married,Secondary,No,1257.0,Yes,No,Cellular,26,May,109.0,6,-1,0,New_customer,0
43.0,Technician,Married,Secondary,No,-1701.0,Yes,No,Cellular,26,May,285.0,1,-1,0,New_customer,0
32.0,Blue-Collar,Single,Secondary,No,567.0,Yes,No,Cellular,7,May,275.0,2,342,4,Other,0
38.0,Technician,Married,Tertiary,No,-1.0,No,No,Cellular,8,Aug,188.0,4,-1,0,New_customer,0
29.0,Blue-Collar,Married,Secondary,No,3310.0,No,No,Cellular,1,Sep,367.0,1,91,4,Failure,0
28.0,Blue-Collar,Married,Primary,No,115.0,Yes,No,Cellular,28,May,78.0,4,-1,0,New_customer,0
33.0,Management,Single,Tertiary,No,321.0,No,No,Cellular,22,Aug,227.0,2,-1,0,New_customer,0
43.0,Admin,Married,Secondary,No,71.0,No,No,Cellular,7,May,180.0,5,-1,0,New_customer,0
42.0,Unemployed,Divorced,Secondary,No,759.0,No,No,Cellular,28,Jan,97.0,1,169,3,Failure,0
33.0,Management,Married,Tertiary,No,23.0,Yes,Yes,Cellular,6,Feb,150.0,1,-1,0,New_customer,0
32.0,Technician,Single,Secondary,No,3297.0,No,No,Cellular,11,Aug,99.0,2,-1,0,New_customer,0
42.0,Housemaid,Single,Secondary,No,578.0,No,No,Telephone,28,Jan,44.0,1,-1,0,New_customer,0
42.0,Housemaid,Married,Primary,No,4087.0,Yes,No,Cellular,22,Jul,98.0,1,-1,0,New_customer,0
29.0,Blue-Collar,Single,Secondary,No,234.0,Yes,No,Cellular,8,May,139.0,1,345,1,Other,0
27.0,Management,Single,Tertiary,No,1137.0,Yes,No,Cellular,8,May,26.0,1,-1,0,New_customer,0
38.0,Management,Single,Tertiary,No,4087.0,Yes,No,Telephone,20,Apr,5.0,3,150,6,Failure,0
45.0,Entrepreneur,Married,Primary,No,488.0,Yes,No,Telephone,28,Jul,90.0,6,-1,0,New_customer,0
32.0,Management,Single,Tertiary,No,1077.0,No,No,Cellular,5,Aug,200.0,1,717,4,Failure,0
33.0,Technician,Married,Secondary,No,4087.0,Yes,No,Cellular,20,Apr,137.0,1,272,2,Failure,0
48.0,Technician,Married,Secondary,No,256.0,Yes,No,Cellular,29,May,150.0,4,-1,0,New_customer,0
53.0,Blue-Collar,Married,Secondary,No,974.0,Yes,No,Cellular,26,May,197.0,2,-1,0,New_customer,0
23.0,Technician,Single,Secondary,No,231.0,Yes,No,Cellular,7,May,560.0,3,367,1,Other,0
41.0,Blue-Collar,Married,Secondary,No,196.0,Yes,No,Cellular,13,May,488.0,1,-1,0,New_customer,0
41.0,Admin,Single,Secondary,No,2002.0,Yes,No,Cellular,15,May,172.0,2,350,1,Failure,0
50.0,Services,Married,Tertiary,No,218.0,Yes,No,Cellular,9,May,388.0,2,-1,0,New_customer,0
28.0,Blue-Collar,Single,Secondary,No,1011.0,Yes,No,Cellular,20,Apr,204.0,3,-1,0,New_customer,0
54.0,Retired,Divorced,Secondary,No,2761.0,No,No,Cellular,16,Jul,771.0,1,-1,0,New_customer,0
38.0,Services,Divorced,Primary,No,92.0,Yes,Yes,Cellular,29,May,118.0,3,-1,0,New_customer,0
27.0,Self-Employed,Married,Tertiary,No,4087.0,Yes,No,Cellular,14,Apr,163.0,3,271,2,Failure,0
54.0,Management,Married,Tertiary,No,1168.0,No,No,Telephone,4,May,150.0,5,-1,0,New_customer,0
28.0,Services,Single,Secondary,No,168.0,Yes,No,Cellular,7,May,128.0,1,-1,0,New_customer,0
32.0,Technician,Single,Tertiary,No,1710.0,Yes,No,Cellular,15,May,439.0,1,175,3,Other,0
39.0,Services,Married,Secondary,No,207.0,No,No,Cellular,6,Jun,78.0,2,-1,0,New_customer,0
29.0,Technician,Single,Secondary,No,18.0,No,No,Cellular,3,Feb,206.0,3,-1,0,New_customer,0
46.0,Admin,Single,Secondary,No,306.0,Yes,No,Cellular,11,May,289.0,5,-1,0,New_customer,0
37.0,Entrepreneur,Married,Primary,No,8.0,Yes,Yes,Cellular,16,Jul,46.0,1,-1,0,New_customer,0
30.0,Management,Married,Tertiary,No,-250.0,Yes,No,Cellular,20,Jun,11.0,6,-1,0,New_customer,0
41.0,Blue-Collar,Married,Secondary,No,449.0,Yes,Yes,Cellular,12,May,313.0,2,-1,0,New_customer,0
39.0,Unemployed,Married,Secondary,No,1654.0,No,No,Cellular,20,Jun,264.0,6,-1,0,New_customer,0
38.0,Blue-Collar,Married,Primary,No,714.0,Yes,No,Cellular,29,May,225.0,3,-1,0,New_customer,0
55.0,Management,Single,Tertiary,No,1498.0,No,No,Cellular,25,Aug,340.0,5,-1,0,New_customer,0
29.0,Services,Single,Secondary,No,695.0,No,No,Cellular,3,Jul,97.0,1,-1,0,New_customer,0
36.0,Technician,Single,Secondary,No,-15.0,Yes,No,Cellular,6,May,341.0,3,-1,0,New_customer,0
60.0,Blue-Collar,Married,Primary,No,14.0,Yes,Yes,Cellular,15,May,781.0,4,178,3,Failure,0
43.0,Services,Divorced,Secondary,No,-287.0,Yes,No,Cellular,20,Apr,580.0,4,-1,0,New_customer,0
45.0,Blue-Collar,Married,Primary,No,0.0,Yes,No,Cellular,24,Jul,137.0,1,-1,0,New_customer,0
36.0,Management,Divorced,Tertiary,No,-978.0,Yes,No,Cellular,13,May,62.0,3,-1,0,New_customer,0
53.0,Blue-Collar,Married,Secondary,No,0.0,Yes,No,Cellular,7,May,407.0,2,-1,0,New_customer,0
41.0,Self-Employed,Married,Secondary,No,20.0,No,No,Cellular,5,Jun,333.0,1,-1,0,New_customer,0
51.0,Blue-Collar,Married,Secondary,No,700.0,No,No,Cellular,8,Aug,237.0,4,-1,0,New_customer,0
34.0,Blue-Collar,Married,Secondary,No,-58.0,Yes,Yes,Cellular,28,May,157.0,2,-1,0,New_customer,0
29.0,Management,Single,Tertiary,No,841.0,No,No,Cellular,5,Feb,217.0,1,-1,0,New_customer,0
35.0,Self-Employed,Single,Secondary,No,951.0,Yes,No,Cellular,19,Nov,220.0,2,-1,0,New_customer,0
40.0,Management,Married,Tertiary,No,-63.0,No,Yes,Cellular,2,Jul,196.0,1,-1,0,New_customer,0
26.0,Student,Single,Tertiary,No,641.0,Yes,No,Cellular,15,May,55.0,1,368,1,Failure,0
32.0,Technician,Single,Tertiary,No,195.0,Yes,No,Cellular,22,Aug,239.0,2,-1,0,New_customer,0
31.0,Technician,Married,Tertiary,No,11.0,No,No,Cellular,27,Aug,651.0,2,-1,0,New_customer,0
39.0,Management,Single,Secondary,No,120.0,No,No,Cellular,12,Jun,66.0,1,-1,0,New_customer,0
30.0,Technician,Married,Secondary,No,450.0,No,Yes,Cellular,14,Jul,72.0,4,-1,0,New_customer,0
40.0,Technician,Married,Secondary,No,4087.0,No,No,Cellular,12,Jun,52.0,6,-1,0,New_customer,0
32.0,Blue-Collar,Married,Primary,No,206.0,Yes,No,Cellular,20,May,205.0,2,-1,0,New_customer,0
46.0,Admin,Single,Secondary,No,1544.0,Yes,No,Cellular,29,May,609.0,1,-1,0,New_customer,0
41.0,Technician,Married,Secondary,No,2990.0,Yes,No,Cellular,30,May,62.0,3,-1,0,New_customer,0
35.0,Entrepreneur,Single,Secondary,No,866.0,Yes,No,Cellular,19,Nov,147.0,1,-1,0,New_customer,0
40.0,Unemployed,Single,Secondary,No,1744.0,Yes,No,Cellular,21,May,465.0,6,-1,0,New_customer,0
58.0,Management,Married,Secondary,No,-382.0,No,No,Telephone,5,Feb,398.0,4,189,12,Success,0
48.0,Blue-Collar,Married,Primary,No,214.0,Yes,Yes,Cellular,18,Nov,246.0,1,162,1,Failure,0
37.0,Technician,Single,Tertiary,No,147.0,No,No,Cellular,7,May,416.0,2,-1,0,New_customer,0
59.0,Management,Divorced,Tertiary,No,81.0,No,No,Cellular,26,May,140.0,1,-1,0,New_customer,0
33.0,Blue-Collar,Married,Secondary,No,202.0,Yes,No,Cellular,17,Apr,377.0,1,-1,0,New_customer,0
36.0,Admin,Married,Secondary,No,1314.0,Yes,No,Cellular,17,Jul,330.0,3,-1,0,New_customer,0
40.0,Blue-Collar,Married,Secondary,No,-60.0,Yes,No,Cellular,21,Jul,250.0,1,-1,0,New_customer,0
53.0,Admin,Single,Primary,No,0.0,Yes,No,Cellular,7,May,176.0,1,322,5,Other,0
32.0,Admin,Divorced,Secondary,No,-331.0,Yes,Yes,Cellular,26,May,130.0,3,-1,0,New_customer,0
32.0,Blue-Collar,Married,Primary,No,1504.0,Yes,No,Cellular,17,Apr,131.0,2,-1,0,New_customer,0
43.0,Services,Divorced,Secondary,No,2363.0,Yes,No,Cellular,17,Nov,229.0,1,-1,0,New_customer,0
30.0,Services,Single,Secondary,No,773.0,Yes,Yes,Cellular,4,Jun,29.0,1,-1,0,New_customer,0
31.0,Admin,Married,Secondary,No,941.0,Yes,No,Cellular,8,Apr,213.0,4,-1,0,New_customer,0
35.0,Unemployed,Single,Secondary,No,2116.0,Yes,No,Cellular,13,May,409.0,2,-1,0,New_customer,0
39.0,Services,Married,Secondary,No,-971.0,Yes,Yes,Cellular,28,May,104.0,2,-1,0,New_customer,0
57.0,Management,Married,Tertiary,No,5.0,Yes,No,Cellular,8,Jul,96.0,1,-1,0,New_customer,0
33.0,Self-Employed,Divorced,Tertiary,No,454.0,No,Yes,Cellular,18,Nov,134.0,1,-1,0,New_customer,0
35.0,Management,Married,Secondary,No,53.0,Yes,No,Cellular,18,Nov,378.0,1,-1,0,New_customer,0
53.0,Management,Married,Tertiary,No,2578.0,No,No,Cellular,19,Nov,299.0,4,107,2,Failure,0
50.0,Entrepreneur,Married,Secondary,No,854.0,No,No,Cellular,16,Apr,198.0,1,-1,0,New_customer,0
46.0,Unemployed,Married,Secondary,No,4087.0,No,No,Cellular,18,Nov,641.0,1,-1,0,New_customer,0
35.0,Management,Single,Tertiary,No,687.0,Yes,No,Cellular,30,May,166.0,2,-1,0,New_customer,0
